Central,North,South,East,West,flat_type,storey_range,floor_area_sqm,remaining_lease_decimal,resale_price
0,0,1,0,0,3,1,67,58.05,346000
0,0,1,0,0,3,1,66,57.03,354000
0,0,1,0,0,3,1,67,57,368000
0,0,1,0,0,3,1,67,57.02,420000
0,0,1,0,0,3,1,67,56.11,370000
0,0,1,0,0,3,1,71,61.09,395000
0,0,1,0,0,3,1,67,60.04,372000
0,0,1,0,0,3,1,88,53.08,445000
0,0,1,0,0,3,1,59,50.09,320000
0,0,1,0,0,3,1,67,60,390000
0,0,1,0,0,3,1,82,58.01,425000
0,0,1,0,0,3,1,74,62.08,415000
0,0,1,0,0,3,1,59,68.07,370000
0,0,1,0,0,3,1,59,68.06,372000
0,0,1,0,0,3,1,60,63.08,338000
0,0,1,0,0,3,1,69,62.04,395000
0,0,1,0,0,3,1,60,60.11,370000
0,0,1,0,0,3,1,64,64.09,373000
0,0,1,0,0,3,1,64,62.04,358000
0,0,1,0,0,3,1,64,61.09,400000
0,0,1,0,0,3,1,60,61,355000
0,0,1,0,0,3,1,60,63.08,338500
0,0,1,0,0,3,1,64,64.1,370000
0,0,1,0,0,3,1,64,61.1,373000
0,0,1,0,0,3,1,64,64.1,370000
0,0,1,0,0,3,1,64,61.09,360000
0,0,1,0,0,3,1,60,62.03,374000
0,0,1,0,0,3,1,74,62.09,418000
0,0,1,0,0,3,1,74,59.04,402000
0,0,1,0,0,3,1,74,63.01,390000
0,0,1,0,0,3,1,64,63.03,350000
0,0,1,0,0,3,1,67,90.02,510000
0,0,1,0,0,3,1,67,91.05,470000
0,0,1,0,0,4,1,93,95,580000
0,0,1,0,0,4,1,93,94.02,550000
0,0,1,0,0,4,1,93,95,589000
0,0,1,0,0,4,1,94,95.03,550000
0,0,1,0,0,4,1,92,95,555000
0,0,1,0,0,4,1,93,94.02,590000
0,0,1,0,0,4,2,94,95.02,635000
0,0,1,0,0,4,1,93,94.11,560000
0,0,1,0,0,4,1,93,95,558000
0,0,1,0,0,4,2,92,94.11,635000
0,0,1,0,0,4,1,85,78.08,460000
0,0,1,0,0,4,1,93,95.02,560000
0,0,1,0,0,4,1,90,78.09,500000
0,0,1,0,0,4,2,90,78.07,530000
0,0,1,0,0,4,1,93,90.04,590000
0,0,1,0,0,4,1,93,90.04,600000
0,0,1,0,0,4,1,93,90.04,525000
0,0,1,0,0,4,1,93,94.09,612000
0,0,1,0,0,4,1,93,94.09,560000
0,0,1,0,0,4,1,93,94.08,620000
0,0,1,0,0,4,1,93,94.09,580000
0,0,1,0,0,4,1,93,94.08,635000
0,0,1,0,0,4,1,103,60.03,560000
0,0,1,0,0,4,1,91,57.03,518000
0,0,1,0,0,4,1,92,73.02,520000
0,0,1,0,0,4,1,96,61.03,488888
0,0,1,0,0,4,1,104,68,510000
0,0,1,0,0,4,1,102,68,600000
0,0,1,0,0,4,1,110,68,510000
0,0,1,0,0,4,1,91,61.02,480000
0,0,1,0,0,4,1,105,68,510000
0,0,1,0,0,4,1,98,61.09,490000
0,0,1,0,0,4,1,98,62.04,468000
0,0,1,0,0,4,1,103,59,550000
0,0,1,0,0,4,1,108,62.05,615000
0,0,1,0,0,4,1,84,63.01,483000
0,0,1,0,0,4,1,84,63.04,478000
0,0,1,0,0,4,1,89,64.05,458000
0,0,1,0,0,4,1,104,62.03,530000
0,0,1,0,0,4,1,84,61.04,465000
0,0,1,0,0,4,1,84,61.11,470288
0,0,1,0,0,4,1,105,68,585000
0,0,1,0,0,4,1,92,93.02,650000
0,0,1,0,0,4,1,90,74.11,485000
0,0,1,0,0,4,1,101,73.02,678000
0,0,1,0,0,4,1,105,67.11,640000
0,0,1,0,0,4,1,109,60,620000
0,0,1,0,0,4,1,92,91.06,625000
0,0,1,0,0,4,1,92,91.05,530000
0,0,1,0,0,4,1,103,68,560000
0,0,1,0,0,4,1,102,68,570000
0,0,1,0,0,4,1,103,68,515000
0,0,1,0,0,4,1,104,68,510000
0,0,1,0,0,4,1,104,68,495000
0,0,1,0,0,4,1,100,74.02,610000
0,0,1,0,0,4,1,89,62.07,490000
0,0,1,0,0,4,1,100,73.1,520000
0,0,1,0,0,4,1,103,73.02,535000
0,0,1,0,0,4,1,102,73.01,505000
0,0,1,0,0,4,1,101,75.01,550000
0,0,1,0,0,4,1,101,75.01,570000
0,0,1,0,0,4,1,101,73.03,538000
0,0,1,0,0,4,1,101,73.11,540000
0,0,1,0,0,4,1,106,60.07,600000
0,0,1,0,0,4,1,92,89.11,760000
0,0,1,0,0,4,1,104,68,550000
0,0,1,0,0,4,1,92,91.06,685000
0,0,1,0,0,4,1,92,91.05,715000
0,0,1,0,0,4,1,95,91.06,730000
0,0,1,0,0,4,1,95,91.05,690000
0,0,1,0,0,5,1,113,94.02,783888
0,0,1,0,0,5,1,110,78.08,535000
0,0,1,0,0,5,1,110,79.07,582000
0,0,1,0,0,5,1,113,94.02,710888
0,0,1,0,0,5,1,110,78.08,588000
0,0,1,0,0,5,2,110,79.05,600000
0,0,1,0,0,5,1,110,79.07,588000
0,0,1,0,0,5,1,137,58.06,780000
0,0,1,0,0,5,1,123,59.09,600000
0,0,1,0,0,5,1,131,66.01,720000
0,0,1,0,0,5,1,121,62.08,645000
0,0,1,0,0,5,1,122,61.11,648000
0,0,1,0,0,5,1,115,74.1,650000
0,0,1,0,0,5,1,116,74.11,630000
0,0,1,0,0,5,1,121,60.03,605000
0,0,1,0,0,5,2,117,72.08,708000
0,0,1,0,0,5,1,128,74.06,756000
0,0,1,0,0,5,1,115,74.08,615000
0,0,1,0,0,5,1,121,75.02,590000
0,0,1,0,0,5,1,115,75.01,560000
0,0,1,0,0,5,1,123,73.04,750000
0,0,1,0,0,5,1,131,60.03,615000
0,0,1,0,0,5,1,113,92.1,750000
0,0,1,0,0,5,1,115,91.05,828000
0,0,1,0,0,6,1,146,66.02,875000
0,0,1,0,0,6,1,144,68,900000
0,0,1,0,0,6,1,150,60.06,830000
0,0,1,0,0,6,1,148,62.1,848888
0,0,1,0,0,6,1,137,74.1,840000
0,0,1,0,0,6,1,144,67.11,865000
0,0,1,0,0,2,1,44,91.02,349000
0,0,1,0,0,2,1,50,87.1,345000
0,0,1,0,0,2,1,47,89.06,300000
0,0,1,0,0,2,1,46,89.06,348000
0,0,1,0,0,2,1,46,90.03,320000
0,0,1,0,0,2,1,46,90.02,330000
0,0,1,0,0,2,1,47,94.02,342000
0,0,1,0,0,2,1,48,94.03,328000
0,0,1,0,0,3,1,67,92.07,475000
0,0,1,0,0,3,1,68,92.07,458000
0,0,1,0,0,3,1,67,92.07,475000
0,0,1,0,0,3,1,67,92.07,458000
0,0,1,0,0,3,1,68,92.08,420000
0,0,1,0,0,3,1,65,91.02,428888
0,0,1,0,0,3,1,68,91.05,515000
0,0,1,0,0,3,1,67,89.09,468888
0,0,1,0,0,3,1,73,88.06,520000
0,0,1,0,0,3,1,67,89.08,470000
0,0,1,0,0,3,1,73,88.05,495000
0,0,1,0,0,3,1,73,88.05,530000
0,0,1,0,0,3,2,70,88.05,505000
0,0,1,0,0,3,1,68,93,442000
0,0,1,0,0,3,1,68,92.11,480888
0,0,1,0,0,3,1,68,94.03,430000
0,0,1,0,0,3,1,68,94.03,450000
0,0,1,0,0,3,2,68,94.02,470000
0,0,1,0,0,3,1,68,94.02,438000
0,0,1,0,0,3,1,68,92.02,475000
0,0,1,0,0,3,2,68,94.01,480000
0,0,1,0,0,3,1,68,94.01,480000
0,0,1,0,0,4,1,92,92.08,616000
0,0,1,0,0,4,1,86,79.04,489988
0,0,1,0,0,4,1,92,92.08,560000
0,0,1,0,0,4,1,92,92.08,590000
0,0,1,0,0,4,1,92,92.08,618888
0,0,1,0,0,4,1,91,79.01,495000
0,0,1,0,0,4,1,93,92.08,545000
0,0,1,0,0,4,1,85,79.07,498000
0,0,1,0,0,4,1,93,93.11,645088
0,0,1,0,0,4,1,92,92.07,550000
0,0,1,0,0,4,1,92,92.07,599000
0,0,1,0,0,4,1,92,92.07,612000
0,0,1,0,0,4,1,93,93.1,645000
0,0,1,0,0,4,1,90,91.04,560000
0,0,1,0,0,4,1,90,91.03,585000
0,0,1,0,0,4,1,92,88.02,588888
0,0,1,0,0,4,1,90,91.02,555000
0,0,1,0,0,4,1,95,78.08,524000
0,0,1,0,0,4,1,93,91.08,600000
0,0,1,0,0,4,1,93,87.1,525000
0,0,1,0,0,4,1,93,87.1,575000
0,0,1,0,0,4,1,93,87.1,590000
0,0,1,0,0,4,1,95,89.07,618000
0,0,1,0,0,4,1,95,89.07,605000
0,0,1,0,0,4,1,93,87.09,558000
0,0,1,0,0,4,1,94,87.09,628000
0,0,1,0,0,4,2,95,89.06,665000
0,0,1,0,0,4,1,95,89.06,630000
0,0,1,0,0,4,2,94,89.07,640000
0,0,1,0,0,4,1,90,91.09,615000
0,0,1,0,0,4,1,93,92,645000
0,0,1,0,0,4,1,93,89,580000
0,0,1,0,0,4,1,93,92,638000
0,0,1,0,0,4,1,93,88.03,590000
0,0,1,0,0,4,1,94,88.02,620888
0,0,1,0,0,4,1,91,83.02,570000
0,0,1,0,0,4,1,93,88.02,590000
0,0,1,0,0,4,1,93,91.04,575000
0,0,1,0,0,4,2,93,91.11,650000
0,0,1,0,0,4,2,90,91.08,610000
0,0,1,0,0,4,1,92,80.03,530000
0,0,1,0,0,4,1,93,91.11,610000
0,0,1,0,0,4,2,93,88.02,630000
0,0,1,0,0,4,2,90,91.08,620888
0,0,1,0,0,4,1,91,83.03,551000
0,0,1,0,0,4,1,93,91.11,635000
0,0,1,0,0,4,1,93,94.06,605000
0,0,1,0,0,4,1,93,94.01,588000
0,0,1,0,0,4,1,93,94.01,540000
0,0,1,0,0,4,1,90,80.02,508000
0,0,1,0,0,4,1,97,88.04,720000
0,0,1,0,0,4,1,93,88.03,685000
0,0,1,0,0,4,1,93,91.08,593000
0,0,1,0,0,4,1,93,89.06,568800
0,0,1,0,0,4,1,93,88.1,590000
0,0,1,0,0,4,1,92,89.08,633000
0,0,1,0,0,4,1,94,86.06,606888
0,0,1,0,0,4,1,98,88.05,646000
0,0,1,0,0,4,1,97,87.09,735000
0,0,1,0,0,4,1,99,88.05,700000
0,0,1,0,0,4,1,90,82.11,512000
0,0,1,0,0,4,1,90,82.11,530000
0,0,1,0,0,4,1,92,91.09,585888
0,0,1,0,0,4,1,93,90.08,592000
0,0,1,0,0,4,1,93,89.07,774000
0,0,1,0,0,4,1,92,91.06,610000
0,0,1,0,0,4,1,92,91.09,610000
0,0,1,0,0,4,1,92,89.07,605000
0,0,1,0,0,4,1,93,89.06,730000
0,0,1,0,0,4,1,92,91.05,610000
0,0,1,0,0,4,1,92,90.09,620000
0,0,1,0,0,4,1,93,92.11,668888
0,0,1,0,0,4,1,93,94.03,550000
0,0,1,0,0,4,1,93,93.06,612000
0,0,1,0,0,4,1,92,93.06,555000
0,0,1,0,0,4,1,93,94.03,602000
0,0,1,0,0,4,1,93,94.01,578888
0,0,1,0,0,4,1,93,94.01,570000
0,0,1,0,0,4,1,93,94.02,555000
0,0,1,0,0,4,1,93,93.06,600000
0,0,1,0,0,4,1,93,93.05,625000
0,0,1,0,0,4,1,93,94.02,548000
0,0,1,0,0,4,1,93,94.02,605000
0,0,1,0,0,4,2,93,92.03,650000
0,0,1,0,0,4,1,96,94.06,672500
0,0,1,0,0,4,1,93,92.03,585000
0,0,1,0,0,4,2,93,92.03,628000
0,0,1,0,0,4,1,92,92.09,570000
0,0,1,0,0,4,1,93,94.05,705000
0,0,1,0,0,4,1,93,94.05,665000
0,0,1,0,0,5,1,113,93.11,852888
0,0,1,0,0,5,1,111,79.02,528000
0,0,1,0,0,5,1,110,78.05,598000
0,0,1,0,0,5,1,113,93.11,758000
0,0,1,0,0,5,2,111,79.02,590000
0,0,1,0,0,5,1,113,93.11,825000
0,0,1,0,0,5,1,113,93.1,800000
0,0,1,0,0,5,1,110,79.07,555000
0,0,1,0,0,5,1,113,93.11,780000
0,0,1,0,0,5,2,113,93.1,840000
0,0,1,0,0,5,1,110,78.07,572000
0,0,1,0,0,5,1,110,79.02,608000
0,0,1,0,0,5,1,112,91.09,820000
0,0,1,0,0,5,1,110,79.01,560000
0,0,1,0,0,5,1,113,78.08,580000
0,0,1,0,0,5,1,110,80.04,630000
0,0,1,0,0,5,1,110,80.04,590000
0,0,1,0,0,5,1,110,79.02,595000
0,0,1,0,0,5,1,110,79,580000
0,0,1,0,0,5,1,114,79.07,612000
0,0,1,0,0,5,1,110,80.03,620000
0,0,1,0,0,5,1,111,79,658000
0,0,1,0,0,5,1,111,80.04,608888
0,0,1,0,0,5,1,113,92,860000
0,0,1,0,0,5,1,110,91.1,705000
0,0,1,0,0,5,1,111,80.04,595000
0,0,1,0,0,5,1,113,91.11,780000
0,0,1,0,0,5,1,113,91.04,699000
0,0,1,0,0,5,1,110,91.08,718888
0,0,1,0,0,5,2,113,91.04,800000
0,0,1,0,0,5,1,112,80.03,622000
0,0,1,0,0,5,1,113,94.02,750000
0,0,1,0,0,5,1,113,94.01,751000
0,0,1,0,0,5,1,110,80.02,610000
0,0,1,0,0,5,1,113,88.04,780000
0,0,1,0,0,5,1,110,80.01,555000
0,0,1,0,0,5,1,112,78,635000
0,0,1,0,0,5,1,113,91.08,740000
0,0,1,0,0,5,1,110,78.02,570000
0,0,1,0,0,5,1,110,80.01,570000
0,0,1,0,0,5,1,110,78.09,620000
0,0,1,0,0,5,1,112,89.08,738888
0,0,1,0,0,5,1,112,88.06,808000
0,0,1,0,0,5,1,113,88.09,822000
0,0,1,0,0,5,1,112,91.06,775000
0,0,1,0,0,5,1,112,91.08,815000
0,0,1,0,0,5,1,112,91.08,768000
0,0,1,0,0,5,2,111,90.08,750000
0,0,1,0,0,5,2,113,94.02,745000
0,0,1,0,0,5,1,113,94.02,675000
0,0,1,0,0,5,1,114,93.05,745000
0,0,1,0,0,5,1,113,94.01,670000
0,0,1,0,0,5,1,114,93.05,755000
0,0,1,0,0,5,1,112,90.08,782888
0,0,1,0,0,5,1,121,94.06,860000
0,0,1,0,0,5,1,116,94.06,850000
0,0,1,0,0,5,1,116,94.06,910000
0,0,1,0,0,5,1,123,94.06,880000
0,0,1,0,0,5,1,116,94.05,855000
0,0,1,0,0,5,1,112,92.09,675000
0,0,1,0,0,6,1,130,78.08,705000
0,0,1,0,0,2,1,47,94.08,338000
0,0,1,0,0,2,1,48,88.05,315000
0,0,1,0,0,2,1,47,93.1,371000
0,0,1,0,0,2,2,47,91.11,322000
0,0,1,0,0,2,1,47,88.01,330000
0,0,1,0,0,2,1,47,90.05,335000
0,0,1,0,0,3,2,67,94.08,470000
0,0,1,0,0,3,1,68,93.01,426000
0,0,1,0,0,3,1,68,88.05,460000
0,0,1,0,0,3,2,68,88.04,462000
0,0,1,0,0,3,2,68,91.11,485000
0,0,1,0,0,3,1,67,90.07,445000
0,0,1,0,0,3,2,68,93.09,482000
0,0,1,0,0,3,1,69,85.05,454000
0,0,1,0,0,3,1,68,91.11,453000
0,0,1,0,0,3,2,67,89.02,488000
0,0,1,0,0,3,1,67,90.05,435000
0,0,1,0,0,3,1,67,90.1,500000
0,0,1,0,0,3,2,69,86.06,485000
0,0,1,0,0,3,1,69,86.05,492000
0,0,1,0,0,3,2,69,86.04,498000
0,0,1,0,0,3,1,67,89.09,425000
0,0,1,0,0,4,1,92,91.03,630000
0,0,1,0,0,4,1,92,91.02,621000
0,0,1,0,0,4,1,93,93.07,533000
0,0,1,0,0,4,1,93,93.08,555000
0,0,1,0,0,4,1,92,91.02,590000
0,0,1,0,0,4,1,93,93.08,588000
0,0,1,0,0,4,1,88,78,518888
0,0,1,0,0,4,1,90,78.01,550000
0,0,1,0,0,4,1,85,77.08,518000
0,0,1,0,0,4,1,90,77.1,522000
0,0,1,0,0,4,1,90,77.04,494000
0,0,1,0,0,4,1,90,76.1,515000
0,0,1,0,0,4,1,90,77.01,508000
0,0,1,0,0,4,1,92,90.09,580000
0,0,1,0,0,4,1,92,90.08,605000
0,0,1,0,0,4,1,90,77.02,515000
0,0,1,0,0,4,1,92,94.08,633888
0,0,1,0,0,4,1,92,94.08,550000
0,0,1,0,0,4,1,92,94.08,590000
0,0,1,0,0,4,1,92,94.07,638888
0,0,1,0,0,4,2,92,94.07,635000
0,0,1,0,0,4,1,92,94.07,602888
0,0,1,0,0,4,1,92,90.11,625000
0,0,1,0,0,4,1,92,93.02,700000
0,0,1,0,0,4,1,92,93.02,725000
0,0,1,0,0,4,2,92,93.01,780000
0,0,1,0,0,4,1,92,93.01,631888
0,0,1,0,0,4,1,92,82.11,540000
0,0,1,0,0,4,1,96,93.02,638000
0,0,1,0,0,4,1,93,93.02,555000
0,0,1,0,0,4,1,93,93.02,610388
0,0,1,0,0,4,1,93,92.01,610000
0,0,1,0,0,4,1,90,77.05,515000
0,0,1,0,0,4,1,93,93.01,602000
0,0,1,0,0,4,1,92,92.08,618000
0,0,1,0,0,4,2,92,92.09,793000
0,0,1,0,0,4,1,92,92.08,705388
0,0,1,0,0,4,1,92,80.05,530000
0,0,1,0,0,4,1,90,84.11,715000
0,0,1,0,0,4,1,90,84.09,750000
0,0,1,0,0,4,1,90,84.1,723000
0,0,1,0,0,4,1,90,84.11,680000
0,0,1,0,0,4,1,90,84.1,645000
0,0,1,0,0,4,1,92,84.08,780000
0,0,1,0,0,4,1,85,76.06,610000
0,0,1,0,0,4,1,90,76.04,480000
0,0,1,0,0,4,1,85,75.08,505000
0,0,1,0,0,4,1,85,76.04,555000
0,0,1,0,0,4,1,90,76.05,555000
0,0,1,0,0,4,1,96,75.08,555000
0,0,1,0,0,4,1,94,76.11,518000
0,0,1,0,0,4,1,102,75.03,500000
0,0,1,0,0,4,1,102,74.04,460000
0,0,1,0,0,4,1,102,74.08,590000
0,0,1,0,0,4,1,102,74.08,527000
0,0,1,0,0,4,1,92,79.09,490000
0,0,1,0,0,4,1,93,92,588000
0,0,1,0,0,4,2,93,91.11,596888
0,0,1,0,0,4,1,94,93.09,608000
0,0,1,0,0,4,1,92,90.07,512000
0,0,1,0,0,4,2,92,90.08,588000
0,0,1,0,0,4,2,92,90.1,598888
0,0,1,0,0,4,1,94,93.1,668888
0,0,1,0,0,4,2,93,91.11,575000
0,0,1,0,0,4,2,93,91.11,555000
0,0,1,0,0,4,2,96,85.06,610000
0,0,1,0,0,4,2,96,85.06,550000
0,0,1,0,0,4,2,92,90.09,608000
0,0,1,0,0,4,2,91,80.01,532000
0,0,1,0,0,4,2,94,88.08,603000
0,0,1,0,0,4,1,94,88.01,570000
0,0,1,0,0,4,2,95,79.1,558000
0,0,1,0,0,4,1,95,88.01,600000
0,0,1,0,0,4,2,90,80.03,545000
0,0,1,0,0,4,2,93,92,630000
0,0,1,0,0,4,2,93,91.11,600000
0,0,1,0,0,4,1,91,79.01,500000
0,0,1,0,0,4,1,93,90.06,540000
0,0,1,0,0,4,1,90,78.11,475000
0,0,1,0,0,4,1,93,90.05,530000
0,0,1,0,0,4,2,93,90.05,545000
0,0,1,0,0,4,1,94,79.01,465000
0,0,1,0,0,4,1,93,92.07,580000
0,0,1,0,0,4,1,87,76.02,488000
0,0,1,0,0,4,1,90,81.02,502000
0,0,1,0,0,4,1,85,76.03,440000
0,0,1,0,0,4,1,90,81.02,530888
0,0,1,0,0,4,1,90,76.1,480000
0,0,1,0,0,4,1,92,74.1,490000
0,0,1,0,0,4,1,101,74.11,513888
0,0,1,0,0,4,1,91,76.08,480000
0,0,1,0,0,4,1,95,75.11,480000
0,0,1,0,0,4,1,91,74.1,490000
0,0,1,0,0,4,1,101,74.11,510888
0,0,1,0,0,4,1,90,74.03,495000
0,0,1,0,0,4,1,100,74.06,525000
0,0,1,0,0,4,1,101,74.05,500000
0,0,1,0,0,4,1,93,85.08,720000
0,0,1,0,0,4,1,93,85.08,710000
0,0,1,0,0,4,1,93,85.08,600000
0,0,1,0,0,4,1,90,85.03,683000
0,0,1,0,0,4,1,90,85.02,680000
0,0,1,0,0,4,1,92,90.11,780000
0,0,1,0,0,4,1,90,76.08,500000
0,0,1,0,0,4,1,90,76.07,538000
0,0,1,0,0,4,1,90,75.11,480000
0,0,1,0,0,4,1,94,86.04,580000
0,0,1,0,0,4,2,93,90.01,565000
0,0,1,0,0,4,1,93,91.1,558000
0,0,1,0,0,4,1,92,90.08,585000
0,0,1,0,0,4,1,92,90.07,590000
0,0,1,0,0,4,1,92,90.07,575888
0,0,1,0,0,5,1,112,91.03,790000
0,0,1,0,0,5,1,115,91.02,800000
0,0,1,0,0,5,1,112,78.01,560000
0,0,1,0,0,5,1,110,77.04,600000
0,0,1,0,0,5,1,112,90.08,760000
0,0,1,0,0,5,1,113,78.04,541888
0,0,1,0,0,5,1,111,78.05,565000
0,0,1,0,0,5,1,111,78.09,585000
0,0,1,0,0,5,1,110,77.02,577000
0,0,1,0,0,5,1,110,78.09,575000
0,0,1,0,0,5,1,110,78.09,575000
0,0,1,0,0,5,1,110,78.09,548000
0,0,1,0,0,5,2,110,77.04,585000
0,0,1,0,0,5,1,110,78.08,595000
0,0,1,0,0,5,1,110,77.02,545000
0,0,1,0,0,5,1,113,78.03,580000
0,0,1,0,0,5,1,110,77.05,575000
0,0,1,0,0,5,1,113,92.02,755000
0,0,1,0,0,5,1,113,92.02,738000
0,0,1,0,0,5,1,121,75.05,643000
0,0,1,0,0,5,1,110,80.05,578000
0,0,1,0,0,5,1,122,74.11,636000
0,0,1,0,0,5,1,110,81.04,700000
0,0,1,0,0,5,1,110,76.03,707000
0,0,1,0,0,5,1,113,76.11,577000
0,0,1,0,0,5,1,110,77.04,568000
0,0,1,0,0,5,1,121,76.1,670000
0,0,1,0,0,5,1,116,75,680000
0,0,1,0,0,5,1,112,79.06,516000
0,0,1,0,0,5,1,112,79.09,600000
0,0,1,0,0,5,1,113,90.1,675000
0,0,1,0,0,5,1,113,91.1,710000
0,0,1,0,0,5,2,112,90.07,710000
0,0,1,0,0,5,2,113,91.1,740000
0,0,1,0,0,5,1,112,90.08,682000
0,0,1,0,0,5,2,110,80.03,602000
0,0,1,0,0,5,2,115,79.1,620000
0,0,1,0,0,5,2,113,88.08,745000
0,0,1,0,0,5,1,113,92,680000
0,0,1,0,0,5,1,109,79.01,570000
0,0,1,0,0,5,1,112,79.01,555000
0,0,1,0,0,5,1,111,78.11,540000
0,0,1,0,0,5,1,110,75.1,531000
0,0,1,0,0,5,1,121,76.06,655000
0,0,1,0,0,5,1,111,76.07,560000
0,0,1,0,0,5,1,110,76.02,528000
0,0,1,0,0,5,1,121,74.09,598888
0,0,1,0,0,5,1,110,76.02,695000
0,0,1,0,0,5,1,110,76,590000
0,0,1,0,0,5,1,110,75.11,570000
0,0,1,0,0,5,1,110,78.06,638000
0,0,1,0,0,5,1,110,78.06,670000
0,0,1,0,0,6,1,125,78.08,675000
0,0,1,0,0,6,1,126,78.04,730000
0,0,1,0,0,6,1,128,77.02,720000
0,0,1,0,0,6,1,130,78.04,718000
0,0,1,0,0,6,1,130,78.03,710000
0,0,1,0,0,6,1,134,76.11,750000
0,0,1,0,0,6,1,136,76.1,750000
0,0,1,0,0,6,2,131,75.1,718000
0,0,1,0,0,6,1,141,76.05,840000
0,0,1,0,0,6,1,140,74.03,735000
0,0,1,0,0,6,1,125,77.08,782000
0,0,1,0,0,3,1,73,53.08,430000
0,0,1,0,0,3,1,69,60.05,455000
0,0,1,0,0,3,1,67,60.05,390000
0,0,1,0,0,3,1,67,60.05,382500
0,0,1,0,0,3,1,67,60.11,422000
0,0,1,0,0,3,1,67,60.02,370000
0,0,1,0,0,3,1,64,61.06,455000
0,0,1,0,0,3,1,64,63.1,380000
0,0,1,0,0,4,1,89,61.01,618000
0,0,1,0,0,4,1,91,61,720000
0,0,1,0,0,4,1,89,61.01,650000
0,0,1,0,0,4,1,104,60.1,700000
0,0,1,0,0,4,1,84,60.1,560000
0,0,1,0,0,4,1,91,60.01,558000
0,0,1,0,0,4,1,92,60.03,579000
0,0,1,0,0,4,1,93,59.1,580000
0,0,1,0,0,4,1,89,61.04,660000
0,0,1,0,0,4,1,113,64.04,850000
0,0,1,0,0,4,1,103,64.08,770000
0,0,1,0,0,4,1,89,61.03,730000
0,0,1,0,0,4,1,108,64.08,675000
0,0,1,0,0,4,1,100,74.08,658000
0,0,1,0,0,4,1,98,61.04,490000
0,0,1,0,0,4,1,91,61.04,495000
0,0,1,0,0,4,1,107,64.09,555000
0,0,1,0,0,4,1,104,68.01,560000
0,0,1,0,0,5,1,121,64.06,980000
0,0,1,0,0,5,1,121,73,672000
0,0,1,0,0,6,1,154,64.09,1078888
0,0,1,0,0,6,1,146,64.03,930000
0,0,1,0,0,6,1,146,68.02,880888
0,0,1,0,0,2,1,44,54.07,305000
0,0,1,0,0,2,1,44,54.07,295000
0,0,1,0,0,2,1,44,53.07,278000
0,0,1,0,0,3,1,73,51.06,350888
0,0,1,0,0,3,1,82,56.02,410000
0,0,1,0,0,3,1,67,52.08,350000
0,0,1,0,0,3,1,68,56.03,400000
0,0,1,0,0,3,1,67,54.07,352000
0,0,1,0,0,3,1,67,54.03,385000
0,0,1,0,0,3,1,82,55.03,438000
0,0,1,0,0,3,1,82,55.03,445000
0,0,1,0,0,3,1,67,54.03,410000
0,0,1,0,0,3,1,68,55.04,351000
0,0,1,0,0,3,1,74,54.1,388000
0,0,1,0,0,3,1,67,59.03,370000
0,0,1,0,0,3,1,67,54.03,400000
0,0,1,0,0,3,1,74,54.1,375000
0,0,1,0,0,3,1,74,54.09,412000
0,0,1,0,0,3,1,68,55.04,390800
0,0,1,0,0,3,1,89,54.11,475000
0,0,1,0,0,3,1,75,55.02,395000
0,0,1,0,0,3,1,68,56.03,360000
0,0,1,0,0,3,1,74,54.09,360000
0,0,1,0,0,3,1,82,55.02,420000
0,0,1,0,0,3,1,68,55.03,416000
0,0,1,0,0,3,1,68,55.03,386000
0,0,1,0,0,3,1,68,55.02,368888
0,0,1,0,0,3,1,68,55.02,360000
0,0,1,0,0,3,1,82,54.07,443000
0,0,1,0,0,3,1,73,54.03,375000
0,0,1,0,0,3,1,67,52.06,368000
0,0,1,0,0,3,1,67,52.06,375000
0,0,1,0,0,3,1,67,54.01,368000
0,0,1,0,0,3,1,67,54,375000
0,0,1,0,0,3,1,67,52.11,368888
0,0,1,0,0,3,1,67,54,360000
0,0,1,0,0,3,1,67,51.06,338000
0,0,1,0,0,3,1,73,53.11,398000
0,0,1,0,0,3,1,73,54.03,410000
0,0,1,0,0,3,1,73,53.05,410000
0,0,1,0,0,3,1,67,54,393000
0,0,1,0,0,3,1,67,54.07,395000
0,0,1,0,0,3,1,67,54.07,378000
0,0,1,0,0,3,1,73,53.11,413000
0,0,1,0,0,3,1,67,52.05,373000
0,0,1,0,0,3,1,67,54.08,412000
0,0,1,0,0,3,1,82,53.1,437000
0,0,1,0,0,3,1,68,55.11,400000
0,0,1,0,0,3,1,74,53.06,400000
0,0,1,0,0,3,1,68,56.06,361000
0,0,1,0,0,3,1,68,56.07,388000
0,0,1,0,0,3,1,82,56.07,458000
0,0,1,0,0,3,1,60,61.02,380000
0,0,1,0,0,3,1,68,56.03,380000
0,0,1,0,0,3,1,75,56,425000
0,0,1,0,0,3,1,67,55.07,370000
0,0,1,0,0,3,1,68,56.05,380000
0,0,1,0,0,3,1,82,54.02,410000
0,0,1,0,0,3,1,68,93.05,570000
0,0,1,0,0,4,1,94,87.11,770000
0,0,1,0,0,4,1,97,52.05,490000
0,0,1,0,0,4,1,98,51.09,520000
0,0,1,0,0,4,1,91,57.03,455000
0,0,1,0,0,4,1,93,56.03,500000
0,0,1,0,0,4,1,92,54.11,480000
0,0,1,0,0,4,1,92,55.03,488000
0,0,1,0,0,4,1,92,56.03,475000
0,0,1,0,0,4,1,98,53.11,580000
